hisp,race,ST,year,n
Hispanic,White American,32,2016,499910
Hispanic,White American,33,2016,34309
Hispanic,White American,34,2016,1131507
Hispanic,White American,35,2016,736989
Hispanic,White American,36,2016,1573619
Hispanic,White American,37,2016,549990
Hispanic,White American,38,2016,13233
Hispanic,White American,39,2016,261878
Hispanic,White American,40,2016,245294
Hispanic,White American,41,2016,334416
Hispanic,White American,42,2016,507682
Hispanic,White American,44,2016,87636
Hispanic,White American,45,2016,178782
Hispanic,White American,46,2016,20959
Hispanic,White American,47,2016,252197
Hispanic,White American,48,2016,8874561
Hispanic,White American,49,2016,239175
Hispanic,White American,50,2016,6681
Hispanic,White American,51,2016,480551
Hispanic,White American,53,2016,459527
Hispanic,White American,54,2016,19530
Hispanic,White American,55,2016,225169
Hispanic,White American,56,2016,44901
Not Hispanic,African American,1,2016,1302011
Not Hispanic,African American,2,2016,21344
Not Hispanic,African American,4,2016,285723
Not Hispanic,African American,5,2016,467540
Not Hispanic,African American,6,2016,2162764
Not Hispanic,African American,8,2016,221204
Not Hispanic,African American,9,2016,358403
Not Hispanic,African American,10,2016,200630
Not Hispanic,African American,11,2016,316344
Not Hispanic,African American,12,2016,3166600
Not Hispanic,African American,13,2016,3205474
Not Hispanic,African American,15,2016,22773
Not Hispanic,African American,16,2016,9130
Not Hispanic,African American,17,2016,1796246
Not Hispanic,African American,18,2016,606099
Not Hispanic,African American,19,2016,104992
Not Hispanic,African American,20,2016,169163
Not Hispanic,African American,21,2016,365013
Not Hispanic,African American,22,2016,1510134
Not Hispanic,African American,23,2016,21097
Not Hispanic,African American,24,2016,1768249
Not Hispanic,African American,25,2016,461720
Not Hispanic,African American,26,2016,1356326
Not Hispanic,African American,27,2016,318873
Not Hispanic,African American,28,2016,1132301
Not Hispanic,African American,29,2016,698948
Not Hispanic,African American,30,2016,2755
Not Hispanic,African American,31,2016,86366
Not Hispanic,African American,32,2016,250522
Not Hispanic,African American,33,2016,15938
Not Hispanic,African American,34,2016,1136413
Not Hispanic,African American,35,2016,37767
Not Hispanic,African American,36,2016,2841644
Not Hispanic,African American,37,2016,2152854
Not Hispanic,African American,38,2016,19632
Not Hispanic,African American,39,2016,1428687
Not Hispanic,African American,40,2016,276547
Not Hispanic,African American,41,2016,73476
Not Hispanic,African American,42,2016,1355439
Not Hispanic,African American,44,2016,59982
Not Hispanic,African American,45,2016,1332396
Not Hispanic,African American,46,2016,13026
Not Hispanic,African American,47,2016,1106549
Not Hispanic,African American,48,2016,3273703
Not Hispanic,African American,49,2016,30598
Not Hispanic,African American,50,2016,5629
Not Hispanic,African American,51,2016,1575450
Not Hispanic,African American,53,2016,255873
Not Hispanic,African American,54,2016,69754
Not Hispanic,African American,55,2016,354144
Not Hispanic,African American,56,2016,4539
Not Hispanic,Asian (PI) American,1,2016,60825
Not Hispanic,Asian (PI) American,2,2016,52674
Not Hispanic,Asian (PI) American,4,2016,229673
Not Hispanic,Asian (PI) American,5,2016,47983
Not Hispanic,Asian (PI) American,6,2016,5666167
Not Hispanic,Asian (PI) American,8,2016,178855
Not Hispanic,Asian (PI) American,9,2016,161198
Not Hispanic,Asian (PI) American,10,2016,38527
Not Hispanic,Asian (PI) American,11,2016,26254
Not Hispanic,Asian (PI) American,12,2016,557484
Not Hispanic,Asian (PI) American,13,2016,400040
Not Hispanic,Asian (PI) American,15,2016,656473
Not Hispanic,Asian (PI) American,16,2016,26368
Not Hispanic,Asian (PI) American,17,2016,678071
Not Hispanic,Asian (PI) American,18,2016,145514
Not Hispanic,Asian (PI) American,19,2016,79292
Not Hispanic,Asian (PI) American,20,2016,78549
Not Hispanic,Asian (PI) American,21,2016,63451
Not Hispanic,Asian (PI) American,22,2016,77968
Not Hispanic,Asian (PI) American,23,2016,16601
Not Hispanic,Asian (PI) American,24,2016,375678
Not Hispanic,Asian (PI) American,25,2016,440527
Not Hispanic,Asian (PI) American,26,2016,293502
Not Hispanic,Asian (PI) American,27,2016,268757
Not Hispanic,Asian (PI) American,28,2016,27373
Not Hispanic,Asian (PI) American,29,2016,124830
Not Hispanic,Asian (PI) American,30,2016,9147
Not Hispanic,Asian (PI) American,31,2016,45199
Not Hispanic,Asian (PI) American,32,2016,259954
Not Hispanic,Asian (PI) American,33,2016,34495
Not Hispanic,Asian (PI) American,34,2016,850792
Not Hispanic,Asian (PI) American,35,2016,32198
Not Hispanic,Asian (PI) American,36,2016,1668102
Not Hispanic,Asian (PI) American,37,2016,281449
Not Hispanic,Asian (PI) American,38,2016,6891
Not Hispanic,Asian (PI) American,39,2016,234708
Not Hispanic,Asian (PI) American,40,2016,81332
Not Hispanic,Asian (PI) American,41,2016,186341
Not Hispanic,Asian (PI) American,42,2016,423833
Not Hispanic,Asian (PI) American,44,2016,37576
Not Hispanic,Asian (PI) American,45,2016,78756
Not Hispanic,Asian (PI) American,46,2016,12876
Not Hispanic,Asian (PI) American,47,2016,121776
Not Hispanic,Asian (PI) American,48,2016,1297742
Not Hispanic,Asian (PI) American,49,2016,101361
Not Hispanic,Asian (PI) American,50,2016,7721
Not Hispanic,Asian (PI) American,51,2016,536548
Not Hispanic,Asian (PI) American,53,2016,635275
Not Hispanic,Asian (PI) American,54,2016,14480
Not Hispanic,Asian (PI) American,55,2016,158740
Not Hispanic,Asian (PI) American,56,2016,5855
Not Hispanic,Native American,1,2016,21751
Not Hispanic,Native American,2,2016,111671
Not Hispanic,Native American,4,2016,272756
Not Hispanic,Native American,5,2016,17554
Not Hispanic,Native American,6,2016,126998
Not Hispanic,Native American,8,2016,26386
Not Hispanic,Native American,9,2016,4795
Not Hispanic,Native American,10,2016,2863
Not Hispanic,Native American,11,2016,848
Not Hispanic,Native American,12,2016,37638
Not Hispanic,Native American,13,2016,17272
Not Hispanic,Native American,15,2016,2241
Not Hispanic,Native American,16,2016,19625
Not Hispanic,Native American,17,2016,13499
Not Hispanic,Native American,18,2016,14128
Not Hispanic,Native American,19,2016,9290
Not Hispanic,Native American,20,2016,18430
Not Hispanic,Native American,21,2016,9598
Not Hispanic,Native American,22,2016,24697
Not Hispanic,Native American,23,2016,7170
Not Hispanic,Native American,24,2016,9735
Not Hispanic,Native American,25,2016,8792
Not Hispanic,Native American,26,2016,42829
Not Hispanic,Native American,27,2016,58774
Not Hispanic,Native American,28,2016,12307
Not Hispanic,Native American,29,2016,26144
Not Hispanic,Native American,30,2016,64316
Not Hispanic,Native American,31,2016,12813
Not Hispanic,Native American,32,2016,26386
Not Hispanic,Native American,33,2016,1461
Not Hispanic,Native American,34,2016,8517
Not Hispanic,Native American,35,2016,177622
Not Hispanic,Native American,36,2016,41218
Not Hispanic,Native American,37,2016,106458
Not Hispanic,Native American,38,2016,44091
Not Hispanic,Native American,39,2016,13810
Not Hispanic,Native American,40,2016,284194
Not Hispanic,Native American,41,2016,38681
Not Hispanic,Native American,42,2016,17642
Not Hispanic,Native American,44,2016,2773
Not Hispanic,Native American,45,2016,12434
Not Hispanic,Native American,46,2016,75978
Not Hispanic,Native American,47,2016,14943
Not Hispanic,Native American,48,2016,66228
Not Hispanic,Native American,49,2016,23380
Not Hispanic,Native American,50,2016,3110
Not Hispanic,Native American,51,2016,18647
Not Hispanic,Native American,53,2016,80234
Not Hispanic,Native American,54,2016,2446
Not Hispanic,Native American,55,2016,47798
Not Hispanic,Native American,56,2016,13684
Not Hispanic,Other,1,2016,83634
Not Hispanic,Other,2,2016,50519
Not Hispanic,Other,4,2016,161334
Not Hispanic,Other,5,2016,65948
Not Hispanic,Other,6,2016,1285077
Not Hispanic,Other,8,2016,135483
Not Hispanic,Other,9,2016,79841
Not Hispanic,Other,10,2016,26457
Not Hispanic,Other,11,2016,15690
Not Hispanic,Other,12,2016,455194
Not Hispanic,Other,13,2016,241940
Not Hispanic,Other,15,2016,282280
Not Hispanic,Other,16,2016,34048
Not Hispanic,Other,17,2016,246392
Not Hispanic,Other,18,2016,143208
Not Hispanic,Other,19,2016,51678
Not Hispanic,Other,20,2016,86291
Not Hispanic,Other,21,2016,81416
Not Hispanic,Other,22,2016,82446
Not Hispanic,Other,23,2016,22987
Not Hispanic,Other,24,2016,184513
Not Hispanic,Other,25,2016,190353
Not Hispanic,Other,26,2016,270028
Not Hispanic,Other,27,2016,145102
Not Hispanic,Other,28,2016,32098
Not Hispanic,Other,29,2016,147802
Not Hispanic,Other,30,2016,28138
Not Hispanic,Other,31,2016,39733
Not Hispanic,Other,32,2016,102479
Not Hispanic,Other,33,2016,25759
Not Hispanic,Other,34,2016,192309
Not Hispanic,Other,35,2016,34579
Not Hispanic,Other,36,2016,486616
Not Hispanic,Other,37,2016,235383
Not Hispanic,Other,38,2016,17972
Not Hispanic,Other,39,2016,304234
Not Hispanic,Other,40,2016,282018
Not Hispanic,Other,41,2016,155318
Not Hispanic,Other,42,2016,259860
Not Hispanic,Other,44,2016,29756
Not Hispanic,Other,45,2016,103067
Not Hispanic,Other,46,2016,17708
Not Hispanic,Other,47,2016,128768
Not Hispanic,Other,48,2016,497719
Not Hispanic,Other,49,2016,74741
Not Hispanic,Other,50,2016,14345
Not Hispanic,Other,51,2016,285285
Not Hispanic,Other,53,2016,355450
Not Hispanic,Other,54,2016,33716
Not Hispanic,Other,55,2016,112042
Not Hispanic,Other,56,2016,11095
Not Hispanic,White American,1,2016,3196086
Not Hispanic,White American,2,2016,454442
Not Hispanic,White American,4,2016,3835930
Not Hispanic,White American,5,2016,2174281
Not Hispanic,White American,6,2016,14728382
Not Hispanic,White American,8,2016,3798024
Not Hispanic,White American,9,2016,2411546
Not Hispanic,White American,10,2016,596681
Not Hispanic,White American,11,2016,247757
Not Hispanic,White American,12,2016,11267674
Not Hispanic,White American,13,2016,5483285
Not Hispanic,White American,15,2016,316084
Not Hispanic,White American,16,2016,1387525
Not Hispanic,White American,17,2016,7889202
Not Hispanic,White American,18,2016,5275941
Not Hispanic,White American,19,2016,2710375
Not Hispanic,White American,20,2016,2217370
Not Hispanic,White American,21,2016,3765605
Not Hispanic,White American,22,2016,2755796
Not Hispanic,White American,23,2016,1243580
Not Hispanic,White American,24,2016,3091715
Not Hispanic,White American,25,2016,4929562
Not Hispanic,White American,26,2016,7473674
Not Hispanic,White American,27,2016,4444642
Not Hispanic,White American,28,2016,1697517
Not Hispanic,White American,29,2016,4851442
Not Hispanic,White American,30,2016,901468
Not Hispanic,White American,31,2016,1521029
Not Hispanic,White American,32,2016,1463777
Not Hispanic,White American,33,2016,1209570
Not Hispanic,White American,34,2016,4969524
Not Hispanic,White American,35,2016,788539
Not Hispanic,White American,36,2016,10958551
Not Hispanic,White American,37,2016,6440080
Not Hispanic,White American,38,2016,644997
Not Hispanic,White American,39,2016,9216593
Not Hispanic,White American,40,2016,2594630
Not Hispanic,White American,41,2016,3117131
Not Hispanic,White American,42,2016,9829121
Not Hispanic,White American,44,2016,768390
Not Hispanic,White American,45,2016,3161257
Not Hispanic,White American,46,2016,713617
Not Hispanic,White American,47,2016,4933056
Not Hispanic,White American,48,2016,11841697
Not Hispanic,White American,49,2016,2400503
Not Hispanic,White American,50,2016,581601
Not Hispanic,White American,51,2016,5235781
Not Hispanic,White American,53,2016,5055730
Not Hispanic,White American,54,2016,1684552
Not Hispanic,White American,55,2016,4717930
Not Hispanic,White American,56,2016,493453
Hispanic,African American,1,2017,3015
Hispanic,African American,2,2017,944
Hispanic,African American,4,2017,18129
Hispanic,African American,5,2017,3094
Hispanic,African American,6,2017,108869
Hispanic,African American,8,2017,12159
Hispanic,African American,9,2017,25497
Hispanic,African American,10,2017,4424
Hispanic,African American,11,2017,4041
Hispanic,African American,12,2017,171930
Hispanic,African American,13,2017,48521
Hispanic,African American,15,2017,1249
Hispanic,African American,16,2017,255
Hispanic,African American,17,2017,29528
Hispanic,African American,18,2017,10378
Hispanic,African American,19,2017,3303
Hispanic,African American,20,2017,6906
Hispanic,African American,21,2017,6726
Hispanic,African American,22,2017,16213
Hispanic,African American,23,2017,192
Hispanic,African American,24,2017,29155
Hispanic,African American,25,2017,56247
Hispanic,African American,26,2017,16449
Hispanic,African American,27,2017,3990
Hispanic,African American,28,2017,5031
Hispanic,African American,29,2017,4555
Hispanic,African American,30,2017,513
Hispanic,African American,31,2017,1513
Hispanic,African American,32,2017,10588
Hispanic,African American,33,2017,5186
Hispanic,African American,34,2017,70121
Hispanic,African American,35,2017,6148
Hispanic,African American,36,2017,303675
Hispanic,African American,37,2017,28617
Hispanic,African American,38,2017,642
Hispanic,African American,39,2017,17502
Hispanic,African American,40,2017,3413
Hispanic,African American,41,2017,2676
Hispanic,African American,42,2017,69970
Hispanic,African American,44,2017,10132
Hispanic,African American,45,2017,13049
Hispanic,African American,46,2017,138
Hispanic,African American,47,2017,9705
Hispanic,African American,48,2017,91058
Hispanic,African American,49,2017,2441
Hispanic,African American,50,2017,277
Hispanic,African American,51,2017,34220
Hispanic,African American,53,2017,8932
Hispanic,African American,54,2017,1075
Hispanic,African American,55,2017,10235
Hispanic,African American,56,2017,202
Hispanic,Asian (PI) American,1,2017,2140
Hispanic,Asian (PI) American,2,2017,1070
Hispanic,Asian (PI) American,4,2017,7412
Hispanic,Asian (PI) American,5,2017,1078
Hispanic,Asian (PI) American,6,2017,102677
Hispanic,Asian (PI) American,8,2017,4454
Hispanic,Asian (PI) American,9,2017,2037
Hispanic,Asian (PI) American,10,2017,653
Hispanic,Asian (PI) American,11,2017,652
Hispanic,Asian (PI) American,12,2017,10418
Hispanic,Asian (PI) American,13,2017,3182
Hispanic,Asian (PI) American,15,2017,22393
Hispanic,Asian (PI) American,16,2017,1114
Hispanic,Asian (PI) American,17,2017,6256
Hispanic,Asian (PI) American,18,2017,2732
Hispanic,Asian (PI) American,19,2017,1317
Hispanic,Asian (PI) American,20,2017,587
Hispanic,Asian (PI) American,21,2017,711
Hispanic,Asian (PI) American,22,2017,835
Hispanic,Asian (PI) American,24,2017,2076
Hispanic,Asian (PI) American,25,2017,2869
Hispanic,Asian (PI) American,26,2017,1254
Hispanic,Asian (PI) American,27,2017,433
Hispanic,Asian (PI) American,28,2017,307
Hispanic,Asian (PI) American,29,2017,2146
Hispanic,Asian (PI) American,30,2017,248
Hispanic,Asian (PI) American,31,2017,494
Hispanic,Asian (PI) American,32,2017,6253
Hispanic,Asian (PI) American,33,2017,71
Hispanic,Asian (PI) American,34,2017,5847
Hispanic,Asian (PI) American,35,2017,2269
Hispanic,Asian (PI) American,36,2017,18352
Hispanic,Asian (PI) American,37,2017,4651
Hispanic,Asian (PI) American,39,2017,1100
Hispanic,Asian (PI) American,40,2017,2488
Hispanic,Asian (PI) American,41,2017,2160
Hispanic,Asian (PI) American,42,2017,3470
Hispanic,Asian (PI) American,44,2017,46
Hispanic,Asian (PI) American,45,2017,982
Hispanic,Asian (PI) American,46,2017,380
Hispanic,Asian (PI) American,47,2017,975
Hispanic,Asian (PI) American,48,2017,18599
Hispanic,Asian (PI) American,49,2017,1265
Hispanic,Asian (PI) American,51,2017,6540
Hispanic,Asian (PI) American,53,2017,9331
Hispanic,Asian (PI) American,54,2017,55
Hispanic,Asian (PI) American,55,2017,1570
Hispanic,Asian (PI) American,56,2017,375
Hispanic,Native American,1,2017,3691
Hispanic,Native American,2,2017,1841
Hispanic,Native American,4,2017,45828
Hispanic,Native American,5,2017,1915
Hispanic,Native American,6,2017,161470
Hispanic,Native American,8,2017,26452
Hispanic,Native American,9,2017,3357
Hispanic,Native American,10,2017,595
Hispanic,Native American,11,2017,50
Hispanic,Native American,12,2017,20616
Hispanic,Native American,13,2017,16343
Hispanic,Native American,15,2017,893
Hispanic,Native American,16,2017,2769
Hispanic,Native American,17,2017,17589
Hispanic,Native American,18,2017,3940
Hispanic,Native American,19,2017,3088
Hispanic,Native American,20,2017,4740
Hispanic,Native American,21,2017,710
Hispanic,Native American,22,2017,986
Hispanic,Native American,23,2017,1481
Hispanic,Native American,24,2017,6377
